Chamber ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
S02-A01	43989	44398	44824	45188	45594	45924	46312	46621	46888	47175	47434	47693	47919	48120	48325	48493	48648	48797	48950	49067	49191	49310	49424	49535	49624	49710	49771	49829	49916	49996	50073	50116	50182	50223	50262	50295	50342	50385	50390	50452	50456	50498	50489	50542	50571	50571	50564	50588	50628	50617	50605	50630	50636	50618	50622	50616	50615	50603	50585	50568
S03-A01	44711	45138	45541	45944	46296	46644	46947	47247	47531	47806	48056	48298	48563	48753	48923	49129	49288	49423	49589	49718	49839	49943	50055	50132	50238	50326	50399	50458	50517	50603	50632	50689	50728	50796	50822	50849	50892	50908	50958	50963	51015	51022	51039	51033	51072	51079	51090	51099	51060	51065	51081	51061	51054	51063	51089	51057	51038	51059	51017	51023
S04-A01	45216	45663	46057	46427	46790	47122	47443	47726	48028	48220	48495	48699	48911	49110	49280	49450	49618	49763	49906	49991	50125	50234	50318	50446	50487	50617	50663	50747	50807	50887	50926	50987	51004	51072	51118	51173	51197	51233	51258	51293	51313	51338	51369	51379	51396	51397	51388	51417	51421	51389	51394	51368	51379	51390	51378	51388	51377	51351	51334	51334
S05-A01	44906	45383	45808	46211	46592	46958	47269	47594	47862	48121	48369	48614	48794	48997	49200	49354	49527	49698	49841	49952	50075	50193	50319	50419	50497	50618	50678	50750	50817	50879	50931	50996	51038	51101	51160	51183	51218	51235	51290	51305	51345	51357	51383	51413	51425	51442	51442	51444	51438	51446	51430	51449	51472	51456	51460	51458	51444	51441	51441	51415
S06-A01	44531	45010	45411	45804	46171	46482	46831	47145	47417	47673	47946	48161	48393	48601	48826	49020	49181	49315	49457	49599	49731	49840	49948	50050	50145	50242	50303	50390	50453	50511	50566	50617	50659	50720	50748	50793	50814	50862	50860	50906	50923	50939	50941	50983	50966	51005	50996	51003	51021	51028	51024	51051	51047	51070	51070	51062	51055	51053	51024	51026
S07-A01	45744	46146	46505	46892	47205	47518	47827	48075	48336	48589	48798	48991	49202	49373	49530	49698	49837	49992	50113	50208	50337	50447	50554	50648	50707	50802	50869	50963	50990	51065	51112	51170	51223	51279	51301	51347	51377	51408	51435	51474	51497	51509	51532	51539	51546	51556	51569	51582	51591	51587	51577	51591	51577	51576	51567	51571	51547	51554	51561	51532
S08-A01	45330	45730	46145	46494	46900	47218	47535	47827	48110	48317	48565	48781	49000	49186	49351	49543	49696	49831	49953	50117	50191	50298	50417	50502	50607	50687	50755	50809	50892	50936	51000	51062	51125	51157	51186	51231	51273	51286	51327	51345	51393	51389	51403	51433	51442	51445	51458	51454	51465	51450	51453	51464	51441	51440	51435	51417	51408	51414	51411	51399
S09-A01	45671	46094	46486	46874	47242	47562	47872	48143	48400	48660	48891	49096	49302	49564	49707	49892	50045	50169	50312	50429	50538	50639	50727	50811	50892	50944	51027	51088	51149	51185	51247	51289	51333	51388	51409	51435	51467	51513	51526	51554	51554	51577	51605	51621	51627	51652	51649	51654	51645	51669	51664	51649	51636	51631	51616	51636	51626	51605	51610	51587
S10-A01	45033	45407	45833	46208	46556	46924	47238	47549	47812	48041	48285	48487	48677	48889	49075	49226	49366	49512	49645	49775	49906	49992	50111	50207	50298	50361	50444	50510	50589	50640	50695	50758	50799	50850	50886	50928	50964	50991	51028	51028	51088	51098	51109	51137	51146	51157	51131	51138	51139	51150	51224	51221	51231	51233	51220	51211	51225	51193	51181	51174
S11-A01	44331	44764	45030	45642	46010	46372	46703	46998	47321	47580	47808	48039	48021	48198	48632	48574	48988	48876	49282	49139	49533	49658	49484	49596	49937	49765	49835	49913	50285	50063	50110	50478	50229	50253	50614	50337	50703	50411	50775	50799	50833	50855	50877	50526	50562	50978	50629	50977	51006	51014	51003	51006	51015	51023	51030	51037	51011	51023	51009	51002
S12-A01	44728	45154	45550	45927	46278	46597	46922	47224	47490	47731	47994	48363	48584	48785	48968	49104	49284	49436	49572	49699	49839	49915	50023	50111	50203	50294	50351	50437	50502	50555	50617	50652	50707	50748	50796	50836	50861	50882	50916	50938	50972	50990	51000	51016	51040	51040	51046	51057	51054	51068	51063	51059	51044	51036	51054	51039	50648	51051	51020	51028
S01-A02	44749	45137	45513	45885	46237	46503	46823	47106	47371	47611	47842	48075	48264	48466	48637	48810	48958	49076	49224	49322	49466	49583	49665	49738	49832	49945	49988	50067	50121	50171	50241	50280	50354	50404	50438	50493	50513	50536	50595	50618	50654	50675	50694	50732	50723	50757	50773	50781	50788	50792	50784	50798	50799	50792	50794	50802	50776	50766	50754	50751
S02-A02	43962	44419	44849	45258	45606	46002	46319	46632	46931	47199	47495	47746	47956	48162	48356	48533	48696	48850	49014	49141	49264	49370	49470	49594	49692	49768	49836	49946	49988	50070	50141	50183	50238	50288	50356	50393	50416	50456	50494	50504	50525	50563	50595	50608	50638	50641	50655	50671	50679	50696	50668	50705	50682	50694	50681	50667	50674	50665	50659	50650
S03-A02	44807	45253	45668	46039	46400	46713	47027	47350	47615	47883	48160	48387	48595	48799	49006	49167	49321	49478	49638	49754	49871	49981	50093	50169	50247	50342	50420	50478	50553	50614	50670	50705	50749	50802	50837	50888	50905	50935	50951	50982	51003	51018	51030	51061	51085	51066	51084	51085	51118	51124	51122	51112	51102	51092	51111	51094	51092	51077	51078	51071
S04-A02	44923	45306	45699	46118	46456	46812	47129	47410	47688	47951	48176	48397	48605	48801	49000	49155	49313	49439	49582	49706	49816	49918	50008	50110	50222	50304	50380	50433	50498	50579	50626	50674	50716	50771	50817	50853	50894	50915	50938	50961	51010	51010	51028	51018	51025	51031	51049	51080	51058	51071	51086	51088	51100	51089	51077	51083	51063	51054	51049	51047
S05-A02	44880	45305	45741	46161	46545	46851	47203	47523	47777	48061	48277	48515	48742	48915	49066	49228	49397	49578	49719	49841	49972	50078	50173	50288	50369	50463	50539	50600	50646	50720	50792	50844	50884	50941	50963	51018	51050	51086	51128	51150	51169	51177	51213	51239	51253	51264	51297	51279	51289	51298	51276	51295	51286	51307	51302	51291	51281	51258	51238	51248
S06-A02	44740	45193	45622	46026	46387	46729	47047	47348	47634	47917	48163	48408	48612	48814	49020	49199	49355	49503	49630	49780	49900	50018	50146	50237	50329	50414	50489	50557	50618	50682	50748	50799	50841	50873	50921	50962	51001	51007	51063	51080	51094	51124	51137	51136	51162	51184	51190	51194	51197	51201	51207	51198	51208	51198	51204	51197	51173	51167	51167	51162
S07-A02	45835	46271	46680	47069	47396	47744	48022	48299	48587	48828	49027	49242	49433	49599	49771	49904	50061	50209	50329	50467	50590	50705	50795	50908	51010	51049	51132	51172	51270	51302	51382	51441	51512	51521	51565	51605	51642	51673	51711	51734	51751	51780	51781	51815	51810	51833	51839	51862	51861	51879	51867	51876	51878	51863	51866	51848	51863	51847	51823	51824
S08-A02	45407	45865	46257	46661	47002	47342	47690	47970	48247	48510	48735	48974	49170	49358	49541	49721	49858	50017	50132	50278	50386	50502	50585	50675	50753	50843	50906	50988	51041	51118	51159	51215	51261	51296	51363	51395	51411	51448	51459	51505	51514	51533	51556	51582	51606	51606	51613	51599	51610	51605	51624	51595	51590	51603	51597	51587	51587	51588	51572	51564
S09-A02	45443	45885	46269	46705	47067	47382	47703	48007	48263	48519	48752	49003	49219	49408	49593	49716	49885	50026	50159	50302	50417	50488	50607	50675	50752	50835	50888	50962	51010	51077	51117	51180	51200	51262	51295	51320	51364	51379	51418	51426	51451	51469	51470	51487	51491	51510	51523	51542	51527	51514	51521	51549	51516	51531	51490	51493	51493	51477	51484	51471
S10-A02	44907	45373	45787	46178	46549	46865	47156	47424	47727	47990	48214	48431	48643	48813	49006	49141	49291	49424	49573	49715	49798	49922	50003	50126	50199	50279	50395	50429	50523	50592	50629	50686	50742	50792	50845	50852	50901	50925	50945	51007	50996	51021	51034	51049	51117	51157	51153	51158	51156	51176	51172	51162	51157	51165	51154	51143	51159	51140	51131	51131
S11-A02	44643	45065	45515	45933	46316	46687	46999	47314	47610	47885	48124	48364	48582	48788	48943	49119	49254	49435	49549	49713	49861	49988	50111	50211	50307	50398	50465	50534	50600	50624	50683	50768	50833	50881	50934	50969	51020	51064	51075	51103	51153	51156	51192	51196	51220	51225	51226	51242	51254	51258	51267	51256	51264	51257	51285	51245	51255	51254	51249	51242
S12-A02	44524	43841	44196	44549	46022	45160	45476	47588	45987	46229	47677	48641	48835	49014	49198	49366	49670	49819	49940	50099	50215	50315	50417	50516	50591	50687	50745	50815	50879	50916	50975	51031	51085	51146	51182	51205	51260	51276	51299	51322	51364	51375	51387	51401	51425	51422	51439	51441	51461	51458	51462	51448	51445	51438	51444	51439	51421	51421	51420	51420
S01-A03	43895	44311	44714	45111	45462	45805	46119	46415	46703	46956	47212	47354	47595	47810	47992	48186	48341	48495	48620	48746	48884	48986	49088	49201	49302	49363	49462	49540	49602	49669	49727	49780	49831	49897	49958	49976	50029	50048	50104	50128	50172	50183	50203	50239	50283	50289	50285	50328	50321	50337	50338	50333	50341	50358	50349	50336	50352	50319	50307	50326
S02-A03	43433	43876	44319	44748	45128	45509	45845	46178	46487	46800	47079	47317	47560	47793	47977	48161	48373	48507	48676	48806	48929	49076	49171	49270	49397	49474	49562	49618	49710	49773	49834	49906	49965	50032	50104	50116	50177	50208	50264	50283	50309	50327	50369	50383	50409	50417	50429	50459	50457	50467	50394	50416	50398	50415	50390	50423	50395	50410	50380	50382
S03-A03	44296	44754	45184	45625	46000	46361	46724	47002	47323	47563	47869	48101	48329	48535	48719	48919	49097	49238	49393	49525	49668	49800	49897	49994	50085	50211	50268	50347	50444	50505	50560	50608	50668	50716	50764	50806	50825	50870	50903	50925	50953	50970	51031	50983	51016	50999	51018	51052	51039	51051	51055	51064	51062	51068	51068	51056	51040	51051	51025	51021
S04-A03	44903	45340	45727	46141	46522	46879	47176	47460	47748	47971	48232	48453	48642	48861	49019	49207	49343	49460	49598	49718	49870	49958	50055	50179	50276	50355	50410	50530	50563	50647	50707	50760	50803	50859	50902	50956	51004	51042	51067	51088	51099	51158	51194	51211	51220	51255	51256	51265	51287	51293	51298	51296	51284	51304	51293	51284	51278	51268	51285	51257
S05-A03	44755	45240	45663	46084	46458	46773	47101	47452	47711	47978	48229	48461	48683	48912	49059	49264	49442	49574	49687	49853	49968	50060	50179	50276	50371	50467	50536	50603	50706	50771	50794	50860	50908	50980	51021	51055	51096	51127	51161	51191	51206	51242	51273	51292	51318	51332	51339	51355	51365	51364	51364	51380	51383	51370	51377	51373	51364	51356	51340	51339
S06-A03	44313	44817	45234	45642	46046	46426	46764	47095	47379	47646	47957	48193	48415	48637	48836	49011	49189	49363	49519	49638	49791	49893	50018	50126	50223	50290	50370	50445	50518	50569	50644	50701	50784	50838	50887	50924	50955	50974	51015	51043	51066	51102	51140	51145	51163	51189	51192	51231	51202	51206	51243	51214	51230	51231	51228	51215	51228	51220	51214	51194
S07-A03	45552	45970	46382	46729	47080	47408	47693	47961	48211	48479	48686	48896	49121	49306	49470	49640	49780	49910	50060	50214	50306	50421	50523	50623	50714	50776	50853	50927	50997	51063	51143	51228	51269	51302	51335	51369	51396	51447	51481	51505	51536	51547	51579	51602	51613	51603	51618	51633	51636	51649	51631	51652	51639	51637	51633	51617	51604	51609	51603	51570
S08-A03	45067	45525	45930	46368	46736	47098	47415	47712	47985	48261	48474	48713	48940	49157	49325	49499	49680	49809	49953	50095	50218	50318	50444	50534	50597	50674	50759	50846	50900	50956	51011	51057	51101	51142	51181	51219	51287	51313	51344	51369	51391	51419	51413	51448	51464	51503	51481	51480	51483	51504	51531	51515	51503	51507	51514	51500	51499	51491	51492	51472
S09-A03	45209	45658	46074	46476	46863	47183	47508	47826	48097	48405	48636	48888	49107	49312	49488	49656	49838	49954	50108	50202	50319	50425	50530	50630	50710	50771	50849	50905	50993	51056	51106	51140	51180	51219	51266	51316	51359	51344	51397	51442	51467	51480	51501	51521	51536	51549	51595	51609	51616	51606	51632	51613	51628	51619	51604	51593	51604	51611	51581	51584
S10-A03	44525	44997	45392	45852	46247	46604	46935	47252	47562	47825	48083	48323	48553	48763	48948	49145	49304	49461	49609	49752	49871	49987	50088	50204	50294	50388	50488	50548	50646	50691	50750	50848	50913	50965	51007	51032	51076	51124	51153	51189	51216	51259	51247	51260	51288	51307	51304	51289	51369	51399	51384	51395	51390	51399	51392	51379	51370	51384	51371	51360
S11-A03	43756	44283	44677	45119	45528	45916	46262	46591	46934	47231	47495	47756	47985	48192	48418	48634	48774	48962	49128	49276	49396	49519	49640	49763	49855	49989	50068	50150	50222	50302	50369	50425	50474	50555	50591	50640	50685	50710	50748	50789	50819	50863	50869	50901	50924	50926	50974	50965	50991	50987	50983	50985	50996	51006	50977	50981	50977	50975	50979	50974
S12-A03	43505	43951	45171	45563	45086	46513	46826	46680	45951	47800	47625	47841	46983	45638	48885	48588	47671	42602	46373	46492	48179	48280	48345	46852	48527	48603	47070	47095	47182	49996	50049	47300	47310	50188	49041	49046	49094	49116	49131	47518	47524	49208	49201	49212	50441	47563	50460	50443	47532	49221	49222	49196	47504	51023	50396	50390	50381	47478	50375	49123
S01-A04	42472	42857	43164	43536	43854	44267	44564	44880	45167	45449	45711	45957	46183	46405	46596	46816	47001	47170	47331	47463	47569	47695	47827	47924	48056	48134	48221	48274	48366	48445	48516	48573	48635	48685	48741	48782	48822	48867	48906	48906	48994	48982	49011	49043	49042	49074	49076	49095	49106	49112	49027	49029	49051	49064	49063	49052	49039	49014	49008	49003
S02-A04	42304	42718	43127	43508	43847	44216	44553	44872	45194	45473	45718	45980	46236	46446	46654	46854	47040	47193	47287	47413	47554	47655	47798	47908	48013	48109	48197	48271	48347	48434	48483	48562	48622	48675	48738	48793	48833	48871	48913	48953	48982	49013	49064	49083	49082	49115	49162	49161	49173	49199	49207	49217	49207	49226	49235	49207	49194	49190	49185	49194
S03-A04	43127	43539	43943	44379	44703	45054	45387	45694	45981	46269	46529	46749	46959	47169	47366	47572	47740	47899	48054	48177	48291	48412	48536	48642	48746	48841	48914	49006	49083	49143	49247	49276	49347	49403	49447	49501	49528	49564	49589	49626	49668	49682	49710	49745	49743	49767	49748	49699	49712	49719	49704	49745	49720	49721	49714	49697	49687	49681	49681	49677
S04-A04	43138	43572	43969	44369	44699	45025	45388	45665	45975	46225	46501	46715	46955	47147	47349	47513	47673	47827	47934	48129	48201	48305	48407	48502	48590	48683	48761	48831	48875	48979	49033	49089	49149	49206	49243	49311	49335	49364	49400	49434	49440	49496	49515	49539	49578	49576	49592	49633	49636	49627	49663	49660	49667	49657	49647	49630	49644	49625	49605	49618
S05-A04	42920	43363	43791	44161	44504	44866	45210	45532	45823	46060	46350	46594	46833	47058	47267	47435	47621	47785	47919	48066	48205	48322	48451	48548	48646	48743	48820	48896	48975	49051	49113	49176	49234	49284	49343	49378	49429	49461	49505	49503	49564	49573	49614	49632	49643	49673	49699	49713	49737	49721	49746	49766	49773	49788	49792	49771	49760	49752	49742	49741
S06-A04	42592	43005	43419	43830	44193	44532	44859	45199	45482	45755	46058	46279	46538	46733	46923	47107	47292	47456	47613	47765	47913	48037	48149	48249	48363	48462	48533	48615	48700	48788	48858	48912	48974	49014	49077	49131	49169	49211	49229	49273	49306	49337	49339	49392	49380	49419	49422	49417	49406	49406	49406	49432	49414	49401	49405	49400	49385	49387	49395	49387
S07-A04	44001	44410	44776	45149	45512	45860	46156	46441	46745	47015	47227	47443	47651	47852	48034	48196	48359	48509	48643	48756	48887	49000	49093	49183	49259	49364	49439	49501	49566	49650	49696	49757	49806	49852	49895	49944	49989	50032	50071	50062	50088	50130	50146	50170	50189	50206	50216	50216	50223	50242	50230	50225	50248	50258	50267	50265	50243	50231	50224	50227
S08-A04	43432	43855	44289	44644	45008	45374	45680	46018	46297	46589	46855	47094	47338	47555	47753	47914	48093	48260	48402	48517	48662	48792	48868	48974	49086	49161	49257	49308	49379	49469	49520	49589	49654	49678	49752	49787	49839	49859	49883	49911	49964	49988	50043	50036	50042	50073	50097	50117	50133	50148	50132	50174	50167	50142	50165	50168	50152	50154	50142	50111
S09-A04	43716	44120	44545	44928	45279	45592	45892	46185	46442	46718	46957	47184	47391	47588	47759	47908	48100	48236	48395	48522	48643	48776	48865	48967	49083	49190	49246	49344	49404	49450	49527	49607	49641	49700	49749	49785	49821	49835	49882	49924	49927	49948	49976	49982	50006	50006	50000	49998	50008	50056	50080	50068	50074	50077	50061	50055	50053	50036	50023	50031
S10-A04	42829	43242	43615	43998	44353	44714	45045	45323	45601	44420	46163	46398	46614	46816	47036	47209	47350	47539	47656	47786	47971	48084	48215	48300	48402	48508	48533	48644	48720	48788	48874	48923	48984	49031	49062	49113	49154	49191	49235	49245	49287	49305	49321	49355	49376	49400	49409	49441	49444	49439	49417	49421	49437	49463	49425	49439	49445	49435	49417	49409
S11-A04	42369	42790	43211	43624	43993	44353	44689	44992	45292	45609	45867	45638	45908	46612	46817	47010	47198	47356	47007	47161	47779	47424	48029	48150	48226	48340	48440	48505	48607	48687	48734	48794	48867	48928	48977	49027	49069	49104	49140	49181	49215	49243	49286	49317	49328	49329	49344	49381	49382	49385	49402	48986	49405	49410	49400	49388	49406	49372	49377	49355
S12-A04	41347	43543	43215	43588	44597	42997	44486	45491	45000	46150	44186	44548	46039	46213	45094	46540	45396	46858	46991	45774	47217	47360	47461	46202	46279	44670	47826	47909	46573	46629	46689	46708	48201	46820	46858	45137	48326	46946	49315	48436	45247	47054	48468	45280	47033	45297	47056	47042	47037	45259	48455	45223	48418	48425	46934	49364	48406	46939	49379	46932
S01-A05	41989	42380	42665	43031	43372	43698	44035	44335	44625	44907	45141	45411	45628	45857	46084	46251	46450	46592	46753	46912	47022	47173	47291	47387	47499	47572	47673	47760	47838	47909	47980	48021	48090	48172	48225	48247	48302	48332	48371	48412	48448	48483	48508	48504	48535	48556	48554	48586	48597	48611	48599	48602	48528	48521	48529	48530	48522	48618	48584	48591
S02-A05	41652	42065	42457	42840	43232	43571	43894	44226	44546	44823	45132	45400	45643	45882	46096	46303	46494	46666	46822	46996	47142	47278	47388	47496	47612	47706	47797	47880	47984	48035	48147	48178	48279	48319	48375	48438	48496	48527	48552	48587	48619	48652	48683	48708	48720	48754	48690	48730	48746	48778	48772	48769	48787	48794	48795	48765	48771	48769	48751	48755
S03-A05	42347	42757	43177	43540	43911	44263	44605	44873	45195	45456	45713	45982	46179	46390	46597	46804	46959	47133	47294	47423	47574	47712	47821	47935	48024	48128	48215	48283	48409	48448	48521	48594	48649	48712	48756	48816	48792	48891	48924	48958	48949	48969	48980	49045	49034	49053	49049	49069	49070	49115	49112	49106	49110	49083	49097	49090	49099	49066	49067	49082
S04-A05	42250	42641	43021	43427	43780	44114	44467	44785	45105	45366	45616	45865	46112	46329	46558	46766	46957	47138	47298	47423	47579	47717	47809	47909	48071	48122	48195	48289	48375	48452	48531	48592	48659	48701	48750	48807	48871	48896	48945	48992	49012	49033	49074	49077	49083	49132	49127	49157	49157	49180	49195	49180	49192	49187	49187	49182	49192	49168	49165	49172
S05-A05	42125	42558	42973	43380	43727	44093	44435	44789	45093	45432	45674	45944	46199	46447	46670	46869	47074	47209	47414	47541	47685	47813	47963	48066	48200	48250	48362	48430	48520	48593	48684	48739	48798	48870	48954	48969	49032	49048	49091	49153	49174	49200	49230	49286	49295	49309	49317	49366	49354	49360	49367	49401	49383	49399	49381	49367	49374	49367	49343	49366
S06-A05	41760	42188	42597	43005	43383	43722	44093	44397	44694	44999	45258	45521	45763	46003	46224	46408	46611	46753	46957	47103	47228	47387	47507	47622	47727	47849	47937	48026	48090	48177	48267	48346	48397	48453	48504	48565	48587	48642	48707	48745	48778	48815	48825	48893	48881	48918	48919	48936	48944	48953	48962	48952	48956	48932	48949	48934	48935	48933	48959	48932
S07-A05	42806	43227	43589	44001	44323	44654	45015	45325	45605	45860	46104	46357	46580	46788	46994	47188	47364	47505	47633	47784	47954	48041	48181	48241	48357	48465	48548	48637	48714	48771	48850	48895	48955	49019	49065	49091	49147	49195	49234	49260	49287	49307	49319	49352	49338	49394	49400	49422	49409	49405	49409	49437	49424	49448	49423	49444	49446	49426	49427	49419
S08-A05	42475	42874	43306	43691	44050	44405	44741	45056	45330	45614	45845	46133	46368	46590	46805	47012	47161	47326	47483	47641	47758	47893	47995	48143	48227	48312	48416	48498	48582	48635	48710	48794	48830	48903	48974	48990	49052	49092	49113	49164	49201	49214	49254	49266	49307	49338	49336	49367	49386	49394	49414	49412	49398	49388	49406	49389	49366	49375	49381	49360
S09-A05	42837	43244	43640	44018	44371	44727	45019	45335	45631	45897	46116	46369	46581	46793	46975	47161	47306	47477	47631	47766	47918	48043	48145	48245	48340	48442	48542	48645	48731	48791	48860	48911	48981	49037	49143	49115	49230	49274	49298	49340	49368	49398	49421	49429	49449	49469	49459	49470	49497	49484	49493	49487	49488	49476	49486	49469	49461	49476	49456	49449
S10-A05	42376	42735	43151	43538	43894	44114	44546	44766	45156	45348	45687	45920	46184	46378	46571	46826	47007	47191	47365	47528	47545	47765	47889	47966	48072	48208	48262	48361	48421	48511	48577	48631	48708	48762	48788	48838	48896	48934	48972	49028	49042	49074	49102	49115	49142	49138	49167	49182	49187	49196	49209	49212	49233	49177	49220	49166	49172	49181	49181	49176
S11-A05	41698	42117	42449	42920	43257	43682	43965	44394	44698	44930	45215	44848	45753	45982	46289	46516	46595	46889	47047	47201	47343	47436	47604	47660	47839	47941	47963	48124	48213	48303	48349	48423	48496	48579	48613	48636	48724	48752	48768	48797	48851	48931	48943	49005	48993	49002	49056	48436	49098	49085	49115	49107	49115	49095	49124	49088	48508	49111	49080	49086
S12-A05	41134	42521	41859	42182	43546	43839	44311	43329	45444	43977	45321	45519	43064	44804	43407	43581	46446	43862	43980	45675	45819	47115	46010	44488	47417	46297	47593	44787	41221	44940	44991	46659	47965	45111	46784	45183	48137	46894	46922	45299	45307	45327	46997	47025	45340	45347	47023	48327	45344	47013	43573	45267	45379	46948	47079	47064	43499	45361	46947	46939
S01-A06	41572	41978	42341	42735	43068	43399	43730	44020	44340	44641	44915	45152	45422	45666	45879	46093	46292	46477	46603	46764	46937	47068	47171	47305	47419	47522	47631	47712	47786	47863	47936	48001	48085	48135	48213	48265	48317	48373	48400	48439	48459	48504	48547	48568	48593	48498	48534	48546	48592	48612	48626	48641	48661	48661	48652	48677	48655	48659	48637	48617
S02-A06	41327	41731	42145	42562	42923	43250	43618	43965	44269	44590	44885	45156	45423	45552	45791	46050	46240	46403	46606	46738	46908	47024	47150	47269	47377	47500	47591	47683	47777	47851	47956	48029	48106	48180	48231	48273	48360	48392	48441	48501	48513	48565	48603	48645	48677	48702	48755	48770	48771	48807	48818	48821	48831	48839	48821	48858	48852	48824	48802	48839
S03-A06	42225	42633	43047	43448	43811	44163	44537	44825	45118	45393	45660	45922	46144	46367	46566	46782	46948	47102	47284	47421	47575	47688	47777	47888	48074	48115	48195	48269	48430	48465	48513	48592	48659	48727	48773	48840	48882	48925	48961	49004	49074	49095	49114	49135	49152	49175	49190	49225	49218	49252	49259	49251	49260	49280	49279	49267	49263	49251	49250	49230
S04-A06	41817	42226	42616	42992	43377	43765	44092	44460	44761	45077	45372	45631	45885	46137	46346	46546	46758	46939	47054	47207	47369	47507	47634	47746	47839	47969	48059	48151	48253	48355	48420	48508	48564	48632	48691	48753	48797	48838	48887	48927	48987	49025	49044	49074	49111	49134	49159	49176	49182	49207	49243	49237	49258	49267	49270	49269	49272	49242	49262	49265
S05-A06	41416	41904	42332	42719	43099	43463	43825	44163	44514	44825	45117	45400	45691	45944	46179	46403	46624	46799	46962	47151	47301	47455	47585	47707	47823	47928	48060	48141	48243	48320	48395	48479	48563	48643	48708	48758	48804	48869	48891	48955	48999	49042	49104	49116	49156	49188	49207	49244	49263	49279	49308	49317	49319	49315	49308	49301	49328	49328	49320	49301
S06-A06	41407	41846	42235	42683	43048	43410	43765	44106	44436	44738	45010	45289	45540	45781	45998	46184	46395	46571	46748	46912	47056	47192	47340	47461	47588	47689	47782	47884	47992	48049	48143	48219	48319	48367	48433	48503	48538	48583	48645	48685	48712	48772	48801	48823	48867	48866	48881	48910	48911	48919	48950	48924	48922	48956	48956	48971	48943	48933	48950	48933
S07-A06	42830	43261	43632	44004	44344	44718	45030	45357	45677	45929	46205	46446	46696	46902	47113	47301	47468	47632	47777	47900	48080	48180	48298	48414	48491	48588	48671	48776	48851	48928	48979	49064	49130	49171	49212	49256	49346	49356	49421	49444	49484	49508	49552	49598	49593	49640	49651	49699	49716	49738	49729	49740	49765	49767	49773	49768	49761	49751	49751	49746
S08-A06	42171	42615	43007	43413	43820	44172	44526	44828	45201	45493	45772	46021	46299	46506	46726	46927	47127	47322	47471	47597	47761	47901	48005	48143	48249	48338	48470	48562	48647	48717	48829	48883	48957	49026	49079	49118	49188	49227	49301	49305	49338	49410	49428	49438	49493	49516	49534	49574	49585	49603	49610	49645	49623	49634	49651	49651	49640	49638	49630	49615
S09-A06	42385	42810	43225	43619	44018	44358	44705	44996	45321	45572	45832	46127	46337	46564	46766	46971	47113	47306	47474	47632	47777	47893	48020	48162	48256	48373	48444	48568	48651	48721	48828	48874	48957	49025	49067	49123	49179	49212	49259	49287	49328	49422	49455	49472	49493	49530	49521	49545	49581	49574	49611	49590	49588	49589	49600	49590	49601	49585	49597	49589
S10-A06	41633	42061	42467	42821	43205	43540	43912	44228	44539	44842	45095	45130	45695	45964	46177	46358	46565	46742	46936	47112	47241	47380	47514	47651	47744	47859	47977	48071	48143	48229	48307	48391	48435	48493	48564	48628	48714	48723	48785	48820	48856	48915	48938	48977	48998	49028	49062	49077	49074	49114	49098	49129	49132	48991	49149	49125	49146	49139	49120	49122
S11-A06	41539	41957	42354	42469	43129	43503	43579	44168	44496	44813	45101	45344	45614	45885	46121	46301	46514	46688	46847	47010	46936	47078	47447	46452	47672	47529	47864	47966	48061	47922	48232	48314	48375	48448	48514	48595	48630	48682	48736	48771	48807	48832	48890	48911	48948	48959	48740	48779	49031	49022	48894	49088	49103	48937	48121	48945	49126	48959	48917	49116
S12-A06	41481	42842	42207	41289	43050	43397	44565	42624	44213	44471	45616	45833	43701	43897	44072	42532	45814	45968	46106	43048	46349	46489	45108	45222	43569	45415	43732	47051	43877	45690	47254	45809	45854	45897	45930	47502	44198	47564	47595	46095	46092	47666	46153	46154	47718	47708	46166	47719	46279	46296	47836	46264	46269	47811	46226	46230	47802	46211	46230	46219
